"id","clinic_name_th","clinic_name_en","alias","xeomin_flag","belotero_flag","ulthera_flag","province","district","website","facebook","tel","latitude","longtitude","xeomin","x_beauty","belotero","skin_radiance","ulthera"
822,"เดอะคลีนิกค์ เดอะมอลล์ท่าพระ","THE KLINIQUE @ The Mall Thapra","เดอะคลีนิกค์ เดอะมอลล์ท่าพระ","N","N","N","กรุงเทพมหานคร","เขตธนบุรี","http://www.theklinique.com/","https://www.facebook.com/TheKliniqueMedicalClinic/","080-000-9800",13.7156167,100.4813205,"Y","Y","Y","N","Y"
823,"เดอะคลีนิกค์ เดอะมอลล์โคราช","THE KLINIQUE @ The Mall Korat","เดอะคลีนิกค์ เดอะมอลล์โคราช","N","N","N","นครราชสีมา","เมืองนครราชสีมา","http://www.theklinique.com/","https://www.facebook.com/TheKliniqueMedicalClinic/","080-000-9800",14.9969664,102.1163407,"Y","Y","Y","N","Y"
824,"เดอะคลีนิกค์ เซ็นทรัลอุดรธานี","THE KLINIQUE @ Central Udonthani","เดอะคลีนิกค์ เซ็นทรัลอุดรธานี","N","N","N","อุดรธานี","เมืองอุดรธานี","http://www.theklinique.com/","https://www.facebook.com/TheKliniqueMedicalClinic/","080-000-9800",17.4048509,102.7999276,"Y","Y","Y","N","Y"
825,"เดอะคลีนิกค์ เซ็นทรัลภูเก็ต","THE KLINIQUE @ Central Phuket","เดอะคลีนิกค์ เซ็นทรัลภูเก็ต","N","N","N","ภูเก็ต","เมืองภูเก็ต","http://www.theklinique.com/","https://www.facebook.com/TheKliniqueMedicalClinic/","080-000-9800",7.8916459,98.3681319,"Y","Y","Y","N","Y"
826,"ด็อกเตอร์ไลฟ์ คลินิก ซีคอนสแควร์","Doctor Life Clinic @Seacon Square","ด็อกเตอร์ไลฟ์ คลินิก ซีคอนสแควร์","N","N","N","กรุงเทพมหานคร","เขตประเวศ","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-720-1620-21",13.6940285,100.6484802,"N","N","N","N","Y"
828,"ด็อกเตอร์ไลฟ์ คลินิก เซ็นทรัลพระราม 2","Doctor Life Clinic @Central Rama 2","ด็อกเตอร์ไลฟ์ คลินิก เซ็นทรัลพระราม 2","N","N","N","กรุงเทพมหานคร","เขตบางขุนเทียน","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-872-4673",13.664923,100.4451641,"N","N","N","N","Y"
829,"ด็อกเตอร์ไลฟ์ คลินิก เซ็นทรัลปิ่นเกล้า","Doctor Life Clinic @Central Pinklao","ด็อกเตอร์ไลฟ์ คลินิก เซ็นทรัลปิ่นเกล้า","N","N","N","กรุงเทพมหานคร","เขตบางกอกน้อย","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-884-8363/66",13.7782066,100.4416344,"N","N","N","N","Y"
830,"ด็อกเตอร์ไลฟ์ คลินิก เซ็นทรัลพระราม 9","Doctor Life Clinic @Central Rama 9","ด็อกเตอร์ไลฟ์ คลินิก เซ็นทรัลพระราม 9","N","N","N","กรุงเทพมหานคร","เขตห้วยขวาง","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-160-3845-46",13.7578979,100.5658075,"N","N","N","N","Y"
832,"ด็อกเตอร์ไลฟ์ คลินิก เดอะมอลล์งามวงศ์วาน","Doctor Life Clinic @The Mall Ngamwongwan","ด็อกเตอร์ไลฟ์ คลินิก เดอะมอลล์งามวงศ์วาน","N","N","N","นนทบุรี","เมืองนนทบุรี","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-550-0544/46",13.9882617,100.6184997,"N","N","N","N","Y"
833,"ด็อกเตอร์ไลฟ์ คลินิก เดอะมอลล์บางกะปิ","Doctor Life Clinic @The Mall Bangkapi","ด็อกเตอร์ไลฟ์ คลินิก เดอะมอลล์บางกะปิ","N","N","N","กรุงเทพมหานคร","เขตบางกะปิ","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-704-9414-6",13.7664015,100.6423452,"N","N","N","N","Y"
834,"ด็อกเตอร์ไลฟ์ คลินิก เดอะมอลล์บางแค","Doctor Life Clinic @The Mall Bangkae","ด็อกเตอร์ไลฟ์ คลินิก เดอะมอลล์บางแค","N","N","N","กรุงเทพมหานคร","เขตบางแค","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-803-8376-7",13.7137042,100.4080843,"N","N","N","N","Y"
835,"ด็อกเตอร์ไลฟ์ คลินิก เอ็มควอเทียร์","Doctor Life Clinic @Emquartier","ด็อกเตอร์ไลฟ์ คลินิก เอ็มควอเทียร์","N","N","N","กรุงเทพมหานคร","เขตวัฒนา","http://www.doctorlifeclinic.com","https://www.facebook.com/doctorlifeclinic/","02-003-6196",13.7315144,100.5693995,"N","N","N","N","Y"
836,"เพียว คลินิก","Pure Clinic Chiangmai by Dr.Ben","เพียว คลินิก","N","N","N","เชียงใหม่","เมืองเชียงใหม่","","https://www.facebook.com/PureClinicCNX/","064 998 9965",18.8094777,98.9707708,"Y","Y","N","N","N"
837,"เดอโช คลินิก","De Show Clinic","เดอโช คลินิก","N","N","N","นครราชสีมา","เมืองนครราชสีมา","","https://www.facebook.com/De-Show-Clinic-591962894662151/","0623437357",15.0019418,102.0972857,"N","N","Y","Y","Y"
838,"แบงคอค บีอาเอ็ม เมดิคอล คลับ","Bangkok BRM Medical Club","แบงคอค บีอาเอ็ม เมดิคอล คลับ","N","N","N","กรุงเทพมหานคร","เขตบางรัก","http://www.brmmedicalclub.com","https://www.facebook.com/BangkokBRMmedicalclub","092 4656462",13.7249003,100.5343249,"N","N","Y","N","N"
840,"พรเกษม คลินิก นครปฐม","Pornkasem Clinic @ Nakhonpathom","พรเกษม คลินิก นครปฐม","N","N","N","นครปฐม","เมืองนครปฐม","http://www.pornkasemclinic.com","https://www.facebook.com/pksclinic/","091-764-8623",13.8173994,100.0579879,"N","N","N","N","Y"
841,"พรเกษม คลินิก อยุธยาซิตี้พาร์ค","Pornkasem Clinic @ Ayutthaya City Park","พรเกษม คลินิก อยุธยาซิตี้พาร์ค","N","N","N","พระนครศรีอยุธยา","พระนครศรีอยุธยา","http://www.pornkasemclinic.com","https://www.facebook.com/pksclinic/","091-767-1016",14.3371566,100.6090172,"N","N","N","N","Y"
842,"พรเกษม คลินิก เซ็นทรัล ชลบุรี","Pornkasem Clinic @ Central Chonburi","พรเกษม คลินิก เซ็นทรัล ชลบุรี","N","N","N","ชลบุรี","เมืองชลบุรี","http://www.pornkasemclinic.com","https://www.facebook.com/pksclinic/","091-764-6761",13.3378851,100.9695792,"N","N","N","N","Y"
843,"พรเกษม คลินิก เซ็นทรัลเฟสติวัล พัทยา บีช","Pornkasem Clinic @ Central Festival Pattaya Beach","พรเกษม คลินิก เซ็นทรัลเฟสติวัล พัทยา บีช","N","N","N","ชลบุรี","บางละมุง","http://www.pornkasemclinic.com","https://www.facebook.com/pksclinic/","091-765-1430",12.9348578,100.8837619,"N","N","N","N","Y"
844,"พรเกษม คลินิก เซ็นทรัลเฟสติวัล หาดใหญ่","Pornkasem Clinic @ Central Festival Hatyai","พรเกษม คลินิก เซ็นทรัลเฟสติวัล หาดใหญ่","N","N","N","สงขลา","หาดใหญ่","http://www.pornkasemclinic.com","https://www.facebook.com/pksclinic/","091-765-6431",6.9918221,100.4826567,"N","N","N","N","Y"
845,"พรเกษม คลินิก เซ็นทรัล เฟสติวัล เชียงใหม่","Pornkasem Clinic @ Central Festival Chaingmai","พรเกษม คลินิก เซ็นทรัล เฟสติวัล เชียงใหม่","N","N","N","เชียงใหม่","เมืองเชียงใหม่","http://www.pornkasemclinic.com","https://www.facebook.com/pksclinic/","091-765-6045",18.8078642,99.017789,"N","N","N","N","Y"
846,"พรเกษม คลินิก เดอะมอลล์ นครราชสีมา","Pornkasem Clinic @ The Mall Nakhon Ratchasima","พรเกษม คลินิก เดอะมอลล์ นครราชสีมา","N","N","N","นครราชสีมา","เมืองนครราชสีมา","http://www.pornkasemclinic.com","https://www.facebook.com/pksclinic/","091-765-5105",14.98046,102.0772171,"N","N","N","N","Y"
849,"เฟสไทม์ คลินิก","FaceTime Clinic","เฟสไทม์ คลินิก","N","N","N","เชียงใหม่","เมืองเชียงใหม่","http://www.facetime-clinic.com","https://web.facebook.com/Facetimeclinic/","084 611 4668",18.829487,99.01378,"N","N","Y","Y","N"
850,"ณัฐชญา คลินิก","Natchaya Clinic","ณัฐชญา คลินิก","N","N","N","กรุงเทพมหานคร","เขตคันนายาว","","https://www.facebook.com/natchayaconsultant/","084 422 2962",13.7903284,100.6788338,"Y","Y","Y","Y","N"
851,"วานิลลา คลินิก สาขาอโศก","Vanilla clinic Asoke","วานิลลา คลินิก สาขาอโศก","N","N","N","กรุงเทพมหานคร","เขตวัฒนา","","https://www.facebook.com/vanillaclinic/","095-2497914",13.7482985,100.5643741,"N","N","Y","Y","N"
852,"วานิลลา คลินิก สาขามหาชัย","Vanilla clinic Mahachai","วานิลลา คลินิก สาขามหาชัย","N","N","N","สมุทรสาคร","กระทุ่มแบน","","https://www.facebook.com/vanillaclinic/","095-9058222",13.5733747,100.2723717,"N","N","Y","Y","N"
853,"ดีด้า คลินิก","D-Da Clinic","ดีด้า คลินิก","N","N","N","กรุงเทพมหานคร","เขตห้วยขวาง","https://www.facebook.com/ddaclinicofficial/","","090 896 7666",13.778787,100.58078,"Y","N","N","N","N"
854,"เดซี่ ดิว่า คลินิก สาขาเซ็นทรัลพลาซา ลาดพร้าว ชั้น 7","Daisy Diva Clinic @ Central Plaza Ladprao","เดซี่ ดิว่า คลินิก สาขาเซ็นทรัลพลาซา ลาดพร้าว ชั้น 7","N","N","N","กรุงเทพมหานคร","เขตจตุจักร","http://www.immaginiclinic.com","https://www.facebook.com/ImmaginiDaisyDivaClinic/","02-059-0478-9",13.8173462,100.5617002,"Y","Y","N","N","Y"
855,"เดซี่ ดิว่า คลินิก สาขาสยามสแควร์ วัน ชั้น 6","Daisy Diva Clinic @ Siam Square One","เดซี่ ดิว่า คลินิก สาขาสยามสแควร์ วัน ชั้น 6","N","N","N","กรุงเทพมหานคร","เขตปทุมวัน","http://www.immaginiclinic.com","https://www.facebook.com/ImmaginiDaisyDivaClinic/","02-115-1428 - 9",13.7451048,100.5338286,"Y","Y","N","N","Y"
